,time (ns GMT),channel,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,buffer,cum_rebuf,time (ns GMT) acked,abr,cc,day,session,time_sent,time_acked,trans_time,throughput,rebuf,ssim,formats,sizes,qualities,duration
1462718,1606191177131000000,cbs,26136370260,1280x720-24,290332,0.96576,32,0,44123,138488,301015,7.871,0.455,1.606191178079e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,488.461,489.408999936,0.948,306257.38396624476,0.0,14.654662439948838,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(48511, 109759, 129050, 165209, 224302, 290332, 382008, 512333, 592312, 816603)","(0.881162, 0.929451, 0.941332, 0.948997, 0.960134, 0.96576, 0.970581, 0.974625, 0.976869, 0.980681)",2.002
1462719,1606191178079000000,cbs,26136550440,1280x720-22,400804,0.971427,32,28,44123,131554,336820,8.925,0.455,1.606191179727e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,489.409,491.056999936,1.648,243206.31067961166,0.0,15.440441588106179,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(49008, 113118, 131409, 168979, 231604, 302137, 400804, 544478, 636846, 899358)","(0.896669, 0.936794, 0.945332, 0.952721, 0.961086, 0.966751, 0.971427, 0.975364, 0.97639, 0.980087)",2.002
1462720,1606191179728000000,cbs,26136730620,1280x720-22,417786,0.973563,32,0,44123,113431,341632,9.279,0.455,1.606191181029e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,491.058,492.358999808,1.300999936,321126.84131600143,0.0,15.777878289657753,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(54266, 121094, 141410, 179712, 246477, 317766, 417786, 564180, 676803, 948963)","(0.911463, 0.944952, 0.950514, 0.957499, 0.963892, 0.969254, 0.973563, 0.977096, 0.977516, 0.980921)",2.002
1462721,1606191181029000000,cbs,26136910800,854x480-24,187888,0.975435,30,27,44123,119489,348048,9.98,0.455,1.606191181871e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,492.359,493.200999936,0.842000128,223144.85918938008,0.0,16.096832315291604,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(60835, 130091, 149412, 187888, 260595, 328984, 428294, 576632, 730123, 1005146)","(0.957673, 0.970941, 0.972422, 0.975435, 0.9776, 0.980017, 0.982034, 0.983705, 0.984139, 0.986099)",2.002
1462722,1606191181872000000,cbs,26137090980,1280x720-22,392731,0.979322,32,0,44123,93131,331606,11.142,0.455,1.606191183152e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,493.202,494.481999872,1.28,306821.09375,0.0,16.84491469009813,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(51638, 113959, 132606, 168963, 233582, 299266, 392731, 532964, 663463, 918939)","(0.944524, 0.963238, 0.965904, 0.970003, 0.973188, 0.976589, 0.979322, 0.981523, 0.98195, 0.984265)",2.002
1462723,1606191183152000000,cbs,26137271160,1280x720-20,399953,0.979391,30,0,44123,123528,275435,11.868,0.455,1.606191184482e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,494.482,495.811999744,1.329999872,300716.5702945271,0.0,16.859430807592762,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(35898, 79721, 92985, 117487, 162845, 211902, 286271, 399953, 483434, 711402)","(0.929797, 0.954987, 0.960273, 0.964737, 0.969967, 0.97367, 0.976776, 0.979391, 0.980396, 0.983083)",2.002
1462724,1606191184484000000,cbs,26137451340,1920x1080-22,681049,0.981921,32,28,44123,140123,320847,12.531,0.455,1.60619118673e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,495.814,498.059999744,2.245999872,303227.53286425833,0.0,17.428255952374656,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(26369, 59522, 70022, 90408, 129572, 173862, 244079, 357255, 447944, 681049)","(0.926388, 0.951777, 0.957299, 0.962146, 0.967781, 0.971633, 0.974997, 0.977852, 0.979108, 0.981921)",2.002
1462725,1606191186730000000,cbs,26137631520,1280x720-20,346212,0.980423,30,0,44123,134234,303186,12.287,0.455,1.606191187862e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,498.06,499.192,1.132000256,305840.9202338555,0.0,17.08253859175794,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(26148, 58002, 67915, 88292, 124438, 168282, 235385, 346212, 419576, 643133)","(0.945387, 0.962854, 0.964966, 0.968934, 0.971913, 0.975194, 0.978047, 0.980423, 0.980571, 0.983063)",2.002
1462726,1606191187863000000,cbs,26137811700,1280x720-22,258706,0.982315,32,27,44123,128324,323256,13.157,0.455,1.606191188794e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,499.193,500.123999744,0.930999808,277879.75655522366,0.0,17.52394935849231,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(29201, 62693, 73724, 94847, 135299, 183277, 258706, 382964, 503827, 760447)","(0.950632, 0.968709, 0.971557, 0.974647, 0.977615, 0.980166, 0.982315, 0.984127, 0.984943, 0.986926)",2.002
1462727,1606191188795000000,cbs,26137991880,1920x1080-22,722969,0.986299,32,0,44123,137599,312958,14.226,0.455,1.606191191024e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,500.125,502.353999872,2.228999936,324346.80159631907,0.0,18.63247733673338,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(21885, 45994, 55026, 71692, 104525, 143824, 212827, 329171, 458104, 722969)","(0.946586, 0.966513, 0.969609, 0.972998, 0.976321, 0.979087, 0.981421, 0.983415, 0.984138, 0.986299)",2.002
1462728,1606191191025000000,cbs,26138172060,1920x1080-22,653962,0.983482,30,29,44123,137590,326046,13.998,0.455,1.606191193367e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,502.355,504.696999936,2.342000128,279232.26484127674,0.0,17.820425382230255,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(26195, 55206, 65649, 83085, 119473, 157816, 221815, 328900, 422099, 653962)","(0.937765, 0.961002, 0.964737, 0.968697, 0.972276, 0.975485, 0.978227, 0.980586, 0.980959, 0.983482)",2.002
1462729,1606191193368000000,cbs,26138352240,1920x1080-22,597903,0.982813,32,0,44123,135834,333790,13.661,0.455,1.606191195218e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,504.698,506.547999744,1.849999872,323190.83317212254,0.0,17.64799923030726,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(19717, 42111, 48900, 63383, 91255, 126443, 184825, 283613, 373510, 597903)","(0.932677, 0.957266, 0.961215, 0.965863, 0.969868, 0.973661, 0.976877, 0.979591, 0.980078, 0.982813)",2.002
1462730,1606191195218000000,cbs,26138532420,1280x720-20,220528,0.98224,32,0,44123,115788,316413,13.809,0.455,1.606191195936e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,506.548,507.265999872,0.718000128,307142.0065262161,0.0,17.505570385574178,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(12076, 24321, 28805, 37235, 55763, 82093, 131431, 220528, 298666, 513436)","(0.945248, 0.965053, 0.967919, 0.971494, 0.974818, 0.977635, 0.980103, 0.98224, 0.982835, 0.985129)",2.002
1462731,1606191196120000000,cbs,26138712600,1920x1080-22,506203,0.982569,32,11,44123,119072,319477,14.908,0.455,1.606191197939e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,507.45,509.268999936,1.819000064,278286.4113192247,0.0,17.586776971112275,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(17602, 35781, 41422, 52927, 74286, 102635, 153484, 242475, 302087, 506203)","(0.940213, 0.961891, 0.965148, 0.968575, 0.971649, 0.974564, 0.977258, 0.979647, 0.980071, 0.982569)",2.002
1462732,1606191198116000000,cbs,26138892780,1920x1080-22,658551,0.983156,32,0,44123,148053,319885,14.913,0.455,1.606191200213e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,509.446,511.542999808,2.096999936,314044.3586546681,0.0,17.735547672517733,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(29113, 62560, 74536, 94611, 136641, 179369, 245763, 353652, 446222, 658551)","(0.934561, 0.958345, 0.962026, 0.966971, 0.970753, 0.974531, 0.977724, 0.980246, 0.980614, 0.983156)",2.002
1462733,1606191200215000000,cbs,26139072960,1920x1080-22,674768,0.985828,30,30,44123,133489,322125,14.819,0.455,1.606191202745e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,511.545,514.074999808,2.529999872,266706.7328610521,0.0,18.485688563388617,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(21395, 44833, 53625, 68540, 101040, 139114, 202639, 312287, 427001, 674768)","(0.945042, 0.965397, 0.968474, 0.972114, 0.975579, 0.978484, 0.980909, 0.982949, 0.983599, 0.985828)",2.002
1462734,1606191202746000000,cbs,26139253140,1920x1080-22,700990,0.982472,30,0,44123,97712,318677,14.289,0.455,1.606191204915e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,514.076,516.244999936,2.169000192,323185.7712993693,0.0,17.562676354473513,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(31053, 67063, 77852, 99884, 139319, 184803, 257488, 374680, 453712, 700990)","(0.933565, 0.958271, 0.962225, 0.966471, 0.970533, 0.973978, 0.976953, 0.979427, 0.979824, 0.982472)",2.002
1462735,1606191204916000000,cbs,26139433320,1920x1080-22,761786,0.979529,32,0,44123,134434,313172,14.121,0.455,1.606191207357e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,516.246,518.686999808,2.440999936,312079.48380708194,0.0,16.888609417110075,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(35445, 82360, 95960, 124101, 170599, 225860, 307369, 432972, 517490, 761786)","(0.916533, 0.947764, 0.952956, 0.95894, 0.963782, 0.968555, 0.97266, 0.976079, 0.976133, 0.979529)",2.002
1462736,1606191207358000000,cbs,26139613500,1920x1080-22,606222,0.983005,32,32,44123,155297,251760,13.682,0.455,1.606191209372e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,518.688,520.701999872,2.013999872,301003.9913249806,0.0,17.696788310809218,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(23758, 54239, 61828, 80517, 113016, 152412, 217191, 322548, 393595, 606222)","(0.931947, 0.956286, 0.960803, 0.965949, 0.970085, 0.973974, 0.977323, 0.980014, 0.980354, 0.983005)",2.002
1462737,1606191209373000000,cbs,26139793680,1280x720-20,306742,0.982891,34,0,44123,96551,340426,13.674,0.455,1.606191210222e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,520.703,521.552,0.849000192,361297.9159373382,0.0,17.66775373695231,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(20000, 43548, 51250, 66311, 97917, 133651, 196964, 306742, 395809, 636947)","(0.956312, 0.969805, 0.971708, 0.974427, 0.976875, 0.979085, 0.981126, 0.982891, 0.983359, 0.985336)",2.002
1462738,1606191210223000000,cbs,26139973860,1920x1080-22,694137,0.981773,36,33,44123,98194,370652,14.825,0.455,1.606191212379e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,521.553,523.708999936,2.156,321955.9369202226,0.0,17.392848064224385,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(28730, 65252, 76388, 98902, 139816, 187008, 259420, 372775, 467905, 694137)","(0.929262, 0.954177, 0.957739, 0.962845, 0.967068, 0.971456, 0.975244, 0.978347, 0.978556, 0.981773)",2.002
1462739,1606191212381000000,cbs,26140154040,1920x1080-22,629427,0.980917,4,0,44123,84216,360239,14.665,0.455,1.606191214128e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,523.711,525.457999872,1.747000064,360290.1985926888,0.0,17.19353349703806,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(23472, 52762, 62665, 81390, 115638, 155100, 220309, 325082, 410779, 629427)","(0.926175, 0.952147, 0.955904, 0.961638, 0.966176, 0.970588, 0.974532, 0.977678, 0.977692, 0.980917)",2.002
1462740,1606191214129000000,cbs,26140334220,1920x1080-22,845694,0.981489,36,16,44123,142160,384078,14.922,0.455,1.606191216775e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,525.459,528.104999936,2.646000128,319612.2294367478,0.0,17.325701191859938,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(42655, 97345, 113899, 144775, 201943, 261695, 349117, 484612, 590958, 845694)","(0.926758, 0.952974, 0.957199, 0.962559, 0.966997, 0.971451, 0.975071, 0.978146, 0.97828, 0.981489)",2.002
1462741,1606191216776000000,cbs,26140514400,1920x1080-22,517032,0.987331,34,0,44123,145157,217030,14.28,0.455,1.606191218391e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,528.106,529.720999936,1.615000064,320143.6405639672,0.0,18.972576638554283,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(19427, 42571, 50073, 65080, 93230, 126787, 178043, 262592, 338697, 517032)","(0.933799, 0.959654, 0.966084, 0.970088, 0.975953, 0.979237, 0.981988, 0.984263, 0.985092, 0.987331)",2.002
1462742,1606191218391000000,cbs,26140694580,426x240-26,3667,0.999952,32,0,44123,138207,324614,14.661,0.455,1.606191218455e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,529.721,529.784999936,0.064,57296.875,0.0,43.18758762623978,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(3667, 4259, 4671, 4696, 6478, 6482, 6578, 6939, 11772, 12599)","(0.999952, 0.999968, 0.999968, 0.999968, 0.999968, 0.999968, 0.999967, 0.999962, 0.999968, 0.999967)",2.002
1462743,1606191220125000000,cbs,26140874760,1920x1080-22,863612,0.983739,32,0,44123,85754,321192,14.931,0.455,1.606191222945e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,531.455,534.274999808,2.82,306245.390070922,0.0,17.888527501855084,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(57583, 121473, 138468, 173159, 237059, 298939, 390137, 523673, 642340, 863612)","(0.901922, 0.942899, 0.951701, 0.957995, 0.96698, 0.971766, 0.975495, 0.978685, 0.980786, 0.983739)",2.002
1462744,1606191222947000000,cbs,26141054940,1920x1080-22,1200275,0.983044,32,0,44123,60122,300347,14.109,0.455,1.60619122678e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,534.277,538.109999872,3.832999936,313142.4523978912,0.0,17.706765921038173,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(68897, 149361, 184956, 235145, 325733, 422155, 555987, 752169, 881785, 1200275)","(0.896401, 0.936686, 0.946765, 0.95401, 0.963119, 0.968749, 0.973396, 0.977139, 0.979537, 0.983044)",2.002
1462745,1606191226782000000,cbs,26141235120,1920x1080-22,852439,0.981118,30,29,44123,127528,322582,12.277,0.455,1.606191229667e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,538.112,540.996999936,2.884999936,295472.7968493099,0.0,17.23952006703137,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(53113, 115147, 128739, 165620, 227685, 292381, 388915, 531707, 614316, 852439)","(0.881554, 0.927847, 0.940566, 0.94844, 0.96045, 0.966413, 0.971318, 0.97554, 0.977491, 0.981118)",2.002
1462746,1606191229667000000,cbs,26141415300,1920x1080-24,519089,0.980806,30,0,44123,107673,285489,11.396,0.455,1.606191231332e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,540.997,542.661999872,1.664999936,311765.1771489317,0.0,17.168345095322483,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(43748, 92997, 104657, 135981, 186251, 241520, 325418, 451791, 519089, 731473)","(0.903041, 0.941221, 0.952367, 0.958363, 0.967624, 0.97215, 0.976022, 0.979244, 0.980806, 0.98375)",2.002
1462747,1606191231333000000,cbs,26141595480,1280x720-22,199293,0.981942,30,0,44123,130042,314894,11.728,0.455,1.606191232017e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,542.663,543.346999808,0.684,291364.03508771927,0.0,17.43330351312766,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(27321, 56361, 64609, 81443, 114990, 146926, 199293, 278677, 336030, 475201)","(0.935027, 0.960227, 0.96677, 0.970493, 0.976069, 0.979381, 0.981942, 0.984007, 0.985381, 0.987445)",2.002
1462748,1606191232018000000,cbs,26141775660,1920x1080-22,370097,0.983369,30,23,44123,98229,319836,13.045,0.455,1.606191233469e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,543.348,544.798999808,1.451000064,255063.39329837548,0.0,17.790816364434487,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(26123, 50836, 56338, 71828, 95622, 122899, 162615, 227612, 260216, 370097)","(0.922516, 0.94962, 0.95558, 0.960813, 0.968438, 0.972727, 0.976519, 0.979641, 0.980491, 0.983369)",2.002
1462749,1606191233470000000,cbs,26141955840,1280x720-20,294948,0.986973,32,0,44123,80393,299338,13.596,0.455,1.606191234455e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,544.8,545.784999936,0.984999936,299439.6133646043,0.0,18.85155586854976,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(37738, 73045, 87231, 106025, 145800, 178843, 225904, 294948, 381480, 500368)","(0.950619, 0.969275, 0.973416, 0.976486, 0.98068, 0.98321, 0.985273, 0.986973, 0.987728, 0.989325)",2.002
1462750,1606191234455000000,cbs,26142136020,854x480-24,75656,0.988364,30,29,44123,134548,290275,14.611,0.455,1.606191234927e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,545.785,546.256999936,0.472,160288.13559322036,0.0,19.34196287424979,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(24366, 51935, 60728, 75656, 108685, 138226, 180876, 245058, 319131, 436360)","(0.97659, 0.985137, 0.986882, 0.988364, 0.989769, 0.990939, 0.991858, 0.992664, 0.993109, 0.993969)",2.002
1462751,1606191236125000000,cbs,26142316200,1920x1080-22,1304586,0.987275,30,0,44123,128874,326730,14.947,0.455,1.606191243571e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,547.455,554.900999936,7.446000128,175206.28224195488,0.0,18.953422089912042,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(61741, 137275, 168966, 210932, 317883, 406290, 531221, 710411, 983376, 1304586)","(0.970668, 0.977543, 0.977663, 0.979598, 0.980237, 0.981932, 0.983443, 0.984793, 0.985586, 0.987275)",2.002
1462752,1606191243571000000,cbs,26142496380,426x240-26,56438,0.978709,30,4,44123,91020,307454,9.548,0.455,1.606191243977e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,554.901,555.306999808,0.405999872,139009.8960425288,0.0,16.718039400514517,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(56438, 123368, 152061, 187359, 284444, 362236, 471801, 628815, 943839, 1244800)","(0.978709, 0.98338, 0.983449, 0.984818, 0.985145, 0.986385, 0.987416, 0.988295, 0.989147, 0.990359)",2.002
1462753,1606191243977000000,cbs,26142676560,426x240-26,48788,0.98206,34,0,44123,66443,365896,11.095,0.455,1.606191244166e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,555.307,555.496,0.189000192,258137.3039028447,0.0,17.461775612919276,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(48788, 105104, 127636, 158185, 240408, 307115, 402943, 547016, 822330, 1094579)","(0.98206, 0.986001, 0.986168, 0.987242, 0.987482, 0.988495, 0.989315, 0.990009, 0.990755, 0.991741)",2.002
1462754,1606191244166000000,cbs,26142856740,854x480-24,157787,0.981776,34,0,44123,67130,335389,12.91,0.455,1.606191244714e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,555.496,556.043999744,0.547999744,287932.6162604923,0.0,17.393562932649743,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(48025, 104983, 126240, 157787, 229505, 293370, 385424, 530228, 737908, 1013086)","(0.970659, 0.979337, 0.979478, 0.981776, 0.982926, 0.984769, 0.986297, 0.987529, 0.98791, 0.989415)",2.002
1462755,1606191244715000000,cbs,26143036920,854x480-24,153670,0.985868,36,28,44123,150364,322140,14.362,0.455,1.606191245303e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,556.045,556.632999936,0.588,261343.537414966,0.0,18.49796371237191,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(45165, 100664, 123902, 153670, 234504, 300568, 392064, 530493, 785555, 1046557)","(0.979496, 0.984326, 0.984501, 0.985868, 0.98619, 0.987429, 0.988401, 0.989215, 0.989708, 0.990812)",2.002
